Car_ID,Brand,Model_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Mileage_Category,Price_Category,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Engine_Size_Category,Power_Rating,Fuel_Type_Category,Is_Automatic,Owner_History_Numeric,Price_Per_Seat
589,Hyundai,2021,10105,Hybrid,Manual,Third,2048,213.7,7.12,5,11717.72,4,2343.544,Low,Budget,104.34570312499999,0.0333021515434986,2021.0,0.0729431200677207,Medium,Medium,Eco-Friendly,0,2,1952.9533333333331
590,Mercedes,2016,122666,Diesel,Automatic,First,4535,141.8,25.19,2,62715.95,9,6271.594999999999,High,Mid-range,31.267916207276738,0.17751937984496124,12266.6,0.020348566057501204,Large,Low,Traditional,1,0,20905.316666666666
591,Mercedes,2018,99848,Electric,Manual,Second,2064,322.3,24.29,7,116424.41,7,14553.05125,Medium,Luxury,156.1531007751938,0.0753411910669975,12481.0,0.019378072192316093,Medium,High,Eco-Friendly,0,1,14553.05125
592,BMW,2019,7839,Diesel,Manual,First,2707,220.8,27.88,6,84105.52,6,12015.074285714287,Low,Premium,81.56630956778723,0.12621095518334088,1119.857142857143,0.01575145422732982,Medium,Medium,Traditional,0,0,12015.074285714287
593,Ford,2020,73920,Electric,Manual,Third,1858,184.5,26.36,7,11297.19,5,1882.865,Medium,Budget,99.30032292787944,0.14279523293607801,12320.0,0.08165024663242519,Small,Low,Eco-Friendly,0,2,1412.14875
594,Ford,2024,48619,Electric,Automatic,First,3549,299.8,22.08,5,25155.22,1,12577.61,Low,Budget,84.47449985911526,0.07362454151383793,24309.5,0.01191752974015969,Large,Medium,Eco-Friendly,1,0,4192.536666666667
595,BMW,2005,47821,Hybrid,Automatic,Third,2848,114.6,6.31,5,93244.81,20,4440.229047619047,Low,Premium,40.23876404494382,0.05501307759372276,2277.190476190476,0.02458019293306584,Medium,Low,Eco-Friendly,1,2,15540.801666666666
596,Nissan,2014,130736,Electric,Manual,Third,3276,559.5,24.57,2,101448.45,11,8454.0375,High,Premium,170.7875457875458,0.04390636168691923,10894.666666666666,0.060665681282648654,Medium,Very High,Eco-Friendly,0,2,33816.15
597,Honda,2012,149565,Diesel,Manual,First,4816,525.9,26.14,5,75270.27,13,5376.447857142857,High,Mid-range,109.1985049833887,0.049695817490494294,10683.214285714286,0.09082748304897738,Large,Very High,Traditional,0,0,12545.045
598,Nissan,2022,22069,Hybrid,Automatic,Second,3997,436.3,24.98,4,78397.51,3,19599.3775,Low,Premium,109.15686765073806,0.0572410632447296,5517.25,0.01669547036034231,Large,High,Eco-Friendly,1,1,15679.501999999999
599,Toyota,2005,12531,Petrol,Automatic,Third,4353,99.5,17.71,5,6315.48,20,300.7371428571428,Low,Budget,22.857799218929475,0.1778112449799197,596.7142857142857,0.31504888798824665,Large,Low,Traditional,1,2,1052.58
600,Toyota,2006,173123,Petrol,Automatic,First,2561,474.5,10.82,2,99938.04,19,4996.902,Very High,Premium,185.2791878172589,0.022798145806995365,8656.15,0.09020999201112999,Medium,Very High,Traditional,1,0,33312.68
601,Mercedes,2005,143808,Hybrid,Automatic,Third,1020,492.5,26.13,2,95228.2,20,4534.676190476191,High,Premium,482.84313725490193,0.05304506699147381,6848.0,0.10343466079731847,Small,Very High,Eco-Friendly,1,2,31742.733333333334
602,Hyundai,2005,143782,Diesel,Automatic,Second,3688,469.9,23.18,4,33307.11,20,1586.0528571428572,High,Budget,127.41323210412146,0.04931914893617021,6846.761904761905,0.28215350555765545,Large,Very High,Traditional,1,1,6661.4220000000005
603,Hyundai,2013,72155,Petrol,Automatic,First,2464,103.8,29.52,2,85915.18,12,6608.86,Medium,Premium,42.12662337662338,0.2841193455245428,5550.384615384615,0.01449785127783847,Medium,Low,Traditional,1,0,28638.39333333333
604,Ford,2017,150047,Petrol,Automatic,First,4786,400.6,8.89,6,28137.99,8,3126.4433333333336,High,Budget,83.70246552444631,0.022186174195158472,16671.88888888889,0.11389179213610723,Large,High,Traditional,1,0,4019.7128571428575
605,Audi,2005,67424,Electric,Automatic,First,3777,507.2,10.64,7,7718.63,20,367.55380952380955,Medium,Budget,134.2864707439767,0.020973782771535582,3210.6666666666665,1.314052616511413,Large,Very High,Eco-Friendly,1,0,964.82875
606,Nissan,2017,50603,Electric,Manual,Second,2671,363.3,10.29,5,26532.98,8,2948.108888888889,Low,Budget,136.01647323099965,0.02831590533847,5622.555555555556,0.10953501887014312,Medium,High,Eco-Friendly,0,1,4422.163333333333
607,Volkswagen,2024,159324,Diesel,Manual,Third,2262,402.0,24.81,6,23899.58,1,11949.79,Very High,Budget,177.71883289124668,0.061701069385724935,79662.0,0.016819675505782703,Medium,High,Traditional,0,2,3414.2257142857147
608,Kia,2011,137503,Hybrid,Manual,First,1144,296.7,9.67,5,42516.52,14,2834.4346666666665,High,Mid-range,259.3531468531469,0.032580862533692724,9166.866666666667,0.09769619676782655,Small,Medium,Eco-Friendly,0,0,7086.086666666666
609,Hyundai,2006,173553,Diesel,Manual,Third,844,336.1,6.67,6,51958.59,19,2597.9294999999997,Very High,Mid-range,398.2227488151659,0.01983938132064247,8677.65,0.12290127770446227,Small,High,Traditional,0,2,7422.655714285714
610,Kia,2010,97573,Hybrid,Manual,Third,2868,59.3,29.96,5,62499.05,15,3906.190625,Medium,Mid-range,20.676429567642955,0.5043771043771044,6098.3125,0.014231988614409108,Medium,Low,Eco-Friendly,0,2,10416.508333333333
611,Mercedes,2011,145629,Petrol,Manual,Second,2314,397.8,5.62,4,58780.2,14,3918.68,High,Mid-range,171.91011235955057,0.014124151796933902,9708.6,0.09474457819847162,Medium,High,Traditional,0,1,11756.039999999999
612,Kia,2018,108302,Electric,Automatic,First,3398,85.6,25.88,2,34668.93,7,4333.61625,High,Budget,25.1912889935256,0.3019836639439907,13537.75,0.017282988457144273,Medium,Low,Eco-Friendly,1,0,11556.31
613,Volkswagen,2022,136234,Diesel,Automatic,Third,1801,283.6,14.13,2,6412.97,3,1603.2425,High,Budget,157.46807329261523,0.04980613323933732,34058.5,0.1326479543870645,Small,Medium,Traditional,1,2,2137.6566666666668
614,BMW,2019,170814,Diesel,Manual,First,1833,203.9,26.04,4,73796.89,6,10542.412857142857,Very High,Mid-range,111.23840698308784,0.12764705882352942,24402.0,0.016577709742107805,Small,Medium,Traditional,0,0,14759.378
615,Volkswagen,2006,24675,Hybrid,Manual,First,2840,345.4,18.87,6,49302.15,19,2465.1075,Low,Mid-range,121.61971830985915,0.054616497829233,1233.75,0.13310711384566704,Medium,High,Eco-Friendly,0,0,7043.164285714286
616,Kia,2014,78997,Hybrid,Automatic,Second,1073,114.7,27.54,7,37944.64,11,3162.0533333333333,Medium,Budget,106.89655172413794,0.23989547038327527,6583.083333333333,0.03325019686056158,Small,Low,Eco-Friendly,1,1,4743.08
617,Volkswagen,2016,153087,Diesel,Automatic,First,3447,427.3,28.15,6,104432.1,9,10443.210000000001,Very High,Premium,123.96286626051639,0.06586335985025736,15308.7,0.036824531685835236,Medium,High,Traditional,1,0,14918.871428571429
618,Honda,2021,186129,Hybrid,Automatic,First,2579,485.2,5.23,2,90368.97,4,18073.794,Very High,Premium,188.13493602171383,0.010776839068617351,37225.8,0.021476160720203846,Medium,Very High,Eco-Friendly,1,0,30122.99
619,Mercedes,2012,168663,Diesel,Manual,Third,1278,131.5,6.89,7,103358.57,13,7382.755,Very High,Premium,102.89514866979655,0.05235562310030395,12047.357142857143,0.016539348993034702,Small,Low,Traditional,0,2,12919.82125
620,Nissan,2015,145905,Diesel,Automatic,Second,1315,98.4,11.26,5,60912.99,10,5537.544545454545,High,Mid-range,74.82889733840305,0.11431472081218273,13264.09090909091,0.01615392457463384,Small,Low,Traditional,1,1,10152.164999999999
621,BMW,2007,12896,Diesel,Manual,First,1991,121.5,21.73,7,18318.96,18,964.1557894736842,Low,Budget,61.02461074836765,0.17870065789473685,678.7368421052631,0.11937798990827492,Small,Low,Traditional,0,0,2289.87
622,Hyundai,2010,169044,Petrol,Manual,Third,3468,531.2,27.21,6,84457.91,15,5278.619375,Very High,Premium,153.17185697808537,0.05121400338791643,10565.25,0.09434173374958309,Medium,Very High,Traditional,0,2,12065.415714285715
623,Toyota,2013,54733,Hybrid,Automatic,Second,2211,335.8,16.5,4,27110.63,12,2085.433076923077,Medium,Budget,151.8769787426504,0.049121762429294426,4210.2307692307695,0.14862994220561435,Medium,High,Eco-Friendly,1,1,5422.126
624,Nissan,2010,46800,Electric,Automatic,Second,4080,301.7,20.17,5,54623.87,15,3413.991875,Low,Mid-range,73.94607843137254,0.06683233929754805,2925.0,0.08284687908639415,Large,Medium,Eco-Friendly,1,1,9103.978333333334
625,Toyota,2013,101044,Electric,Manual,Third,1071,99.8,9.71,6,10605.09,12,815.7761538461539,Medium,Budget,93.18394024276377,0.09719719719719722,7772.615384615385,0.11291625848922646,Small,Low,Eco-Friendly,0,2,1515.0128571428572
626,Mercedes,2011,10347,Hybrid,Automatic,Third,942,403.8,25.12,5,99561.08,14,6637.405333333333,Low,Premium,428.66242038216564,0.06219361228026739,689.8,0.05678065383929303,Small,High,Eco-Friendly,1,2,16593.513333333332
627,BMW,2013,195135,Diesel,Automatic,Third,4132,526.1,29.18,7,17735.06,12,1364.2353846153846,Very High,Budget,127.32333010648598,0.05545419992398327,15010.384615384615,0.35595278771046107,Large,Very High,Traditional,1,2,2216.8825
628,Ford,2022,138715,Electric,Manual,Third,1587,503.8,11.71,2,108662.41,3,27165.6025,High,Luxury,317.4543163201008,0.023238737844810477,34678.75,0.013909005800572612,Small,Very High,Eco-Friendly,0,2,36220.80333333334
629,Hyundai,2016,45785,Electric,Automatic,Third,2481,390.6,17.37,6,104114.98,9,10411.498,Low,Premium,157.43651753325273,0.04445866393652419,4578.5,0.03376426942338727,Medium,High,Eco-Friendly,1,2,14873.56857142857
630,Honda,2012,23681,Hybrid,Manual,First,1422,82.2,7.15,4,57356.18,13,4096.87,Low,Mid-range,57.80590717299579,0.08687727825030378,1691.5,0.018630623053643852,Small,Low,Eco-Friendly,0,0,11471.236
631,Ford,2012,186098,Electric,Manual,First,4641,102.9,18.98,7,90091.08,13,6435.077142857143,Very High,Premium,22.171945701357465,0.18427184466019417,13292.714285714286,0.014848142034238747,Large,Low,Eco-Friendly,0,0,11261.385
632,Mercedes,2022,108864,Diesel,Automatic,Second,4476,67.6,17.57,6,75475.07,3,18868.7675,High,Mid-range,15.102770330652367,0.2595273264401773,27216.0,0.0026869443520310472,Large,Low,Traditional,1,1,10782.152857142859
633,Nissan,2024,151964,Hybrid,Manual,First,3372,184.2,8.61,4,96959.85,1,48479.925,High,Premium,54.62633451957295,0.04671730873575692,75982.0,0.001899735821210313,Medium,Low,Eco-Friendly,0,0,19391.97
634,Honda,2019,52299,Diesel,Manual,First,4060,116.0,16.05,6,53521.2,6,7645.885714285714,Medium,Mid-range,28.571428571428573,0.13824289405684756,7471.285714285715,0.013003949762902124,Large,Low,Traditional,0,0,7645.885714285714
635,Volkswagen,2011,22073,Electric,Automatic,First,866,185.6,13.35,7,94939.59,14,6329.306,Low,Premium,214.3187066974596,0.07189014539579967,1471.5333333333333,0.02736869446461203,Small,Medium,Eco-Friendly,1,0,11867.44875
636,Kia,2015,107304,Electric,Automatic,Third,1940,255.6,18.05,6,57107.45,10,5191.586363636364,High,Mid-range,131.75257731958763,0.07059053578412203,9754.90909090909,0.04475694927808407,Small,Medium,Eco-Friendly,1,2,8158.207142857143
637,Honda,2024,35682,Diesel,Automatic,Second,3114,568.1,19.64,5,113093.0,1,56546.5,Low,Luxury,182.43416827231857,0.03456529391059486,17841.0,0.005023254991423064,Medium,Very High,Traditional,1,1,18848.833333333332
638,Mercedes,2020,129302,Petrol,Manual,Second,3332,381.8,5.21,7,59905.54,5,9984.256666666666,High,Mid-range,114.5858343337335,0.013642314742079076,21550.333333333332,0.03186630374580138,Medium,High,Traditional,0,1,7488.1925
639,Audi,2008,150361,Electric,Manual,Second,4380,507.6,24.03,6,57126.45,17,3173.6916666666666,High,Mid-range,115.89041095890411,0.047331101043923574,8353.388888888889,0.15105172732197922,Large,Very High,Eco-Friendly,0,1,8160.921428571428
640,Kia,2010,120359,Petrol,Automatic,Second,1987,437.8,22.83,2,94853.41,15,5928.338125,High,Premium,220.33215903371917,0.05213519068280428,7522.4375,0.06923241628934279,Small,High,Traditional,1,1,31617.803333333333
641,Toyota,2007,143999,Electric,Manual,First,4139,103.0,14.16,6,99124.59,18,5217.083684210526,High,Premium,24.88523798018845,0.1373423860329777,7578.894736842105,0.018703545673725626,Large,Low,Eco-Friendly,0,0,14160.655714285715
642,Hyundai,2013,184402,Petrol,Automatic,First,1348,452.1,6.32,5,67875.23,12,5221.171538461538,Very High,Mid-range,335.38575667655783,0.01397611676249447,14184.76923076923,0.0799278333519702,Small,High,Traditional,1,0,11312.538333333332
643,Toyota,2014,71707,Petrol,Automatic,Third,4887,194.1,23.87,4,24036.34,11,2003.0283333333334,Medium,Budget,39.71761817065685,0.12291452111225543,5975.583333333333,0.08882430418673613,Large,Medium,Traditional,1,2,4807.268
644,Honda,2018,70428,Petrol,Manual,Second,872,397.9,28.88,4,57727.71,7,7215.96375,Medium,Mid-range,456.30733944954125,0.07256281407035176,8803.5,0.04824809007511167,Small,High,Traditional,0,1,11545.542
645,Toyota,2015,55601,Diesel,Automatic,First,998,230.9,11.0,4,116264.48,10,10569.498181818182,Medium,Luxury,231.36272545090182,0.047619047619047616,5054.636363636364,0.01985972104531801,Small,Medium,Traditional,1,0,23252.896
646,Mercedes,2022,138611,Petrol,Manual,First,4001,598.7,13.09,2,91099.38,3,22774.845,High,Premium,149.6375906023494,0.021860387441549764,34652.75,0.01971561479765507,Large,Very High,Traditional,0,0,30366.460000000003
647,Volkswagen,2016,116487,Petrol,Manual,Third,2581,187.6,9.6,5,97906.02,9,9790.602,High,Premium,72.68500581170089,0.051145444858817266,11648.7,0.01724493299867568,Medium,Medium,Traditional,0,2,16317.67
648,Nissan,2016,158741,Petrol,Automatic,Third,1371,196.3,19.42,7,6840.58,9,684.058,Very High,Budget,143.18016046681257,0.09887983706720978,15874.1,0.2582298241049582,Small,Medium,Traditional,1,2,855.0725
649,Hyundai,2017,156716,Electric,Manual,Third,1590,561.2,8.87,4,57739.56,8,6415.506666666666,Very High,Mid-range,352.9559748427673,0.015802601104578654,17412.88888888889,0.07775470137456236,Small,Very High,Eco-Friendly,0,2,11547.912
650,Toyota,2017,154817,Petrol,Automatic,First,2438,53.8,13.9,5,78654.67,8,8739.407777777778,Very High,Premium,22.067268252666118,0.25788497217068646,17201.88888888889,0.005471951354555876,Medium,Low,Traditional,1,0,13109.111666666666
651,Toyota,2023,33228,Electric,Manual,First,2631,430.1,22.43,6,100113.82,2,33371.27333333334,Low,Premium,163.47396427213988,0.052138540213854015,11076.0,0.008592134511154292,Medium,High,Eco-Friendly,0,0,14301.974285714286
652,Honda,2023,170593,Petrol,Manual,Third,2655,446.2,19.0,2,8765.02,2,2921.6733333333336,Very High,Budget,168.06026365348401,0.0425722608111136,56864.333333333336,0.10180218616886567,Medium,High,Traditional,0,2,2921.6733333333336
653,Nissan,2018,127788,Petrol,Manual,Second,1974,508.4,14.66,5,102735.35,7,12841.91875,High,Premium,257.548125633232,0.028829891838741396,15973.5,0.03464012494117223,Small,Very High,Traditional,0,1,17122.558333333334
654,Ford,2008,102239,Diesel,Automatic,Third,4540,585.7,15.51,5,67162.91,17,3731.272777777778,Medium,Mid-range,129.00881057268722,0.026476613178559233,5679.944444444444,0.1482477717571833,Large,Very High,Traditional,1,2,11193.818333333335
655,Toyota,2017,31928,Electric,Manual,Third,4077,586.3,19.05,7,26085.73,8,2898.4144444444446,Low,Budget,143.80672062791268,0.03248635743519782,3547.5555555555557,0.1798002279319792,Large,Very High,Eco-Friendly,0,2,3260.71625
656,Mercedes,2012,23322,Petrol,Automatic,Third,978,76.6,5.15,5,40118.86,13,2865.632857142857,Low,Mid-range,78.32310838445807,0.06714471968709258,1665.857142857143,0.0248206249971959,Small,Low,Traditional,1,2,6686.4766666666665
657,Audi,2023,193786,Electric,Manual,Third,3044,500.2,6.96,7,35985.76,2,11995.253333333334,Very High,Budget,164.32325886990802,0.013911653008195083,64595.333333333336,0.02779911278481308,Medium,Very High,Eco-Friendly,0,2,4498.22
658,Hyundai,2016,92896,Electric,Manual,First,4886,401.9,27.03,2,65110.51,9,6511.051,Medium,Mid-range,82.25542365943511,0.06723880597014925,9289.6,0.055552390045938115,Large,High,Eco-Friendly,0,0,21703.503333333334
659,Toyota,2022,67292,Hybrid,Automatic,Second,1534,402.5,6.95,2,9047.22,3,2261.805,Medium,Budget,262.38591916558016,0.017262791852955785,16823.0,0.13345166231590302,Small,High,Eco-Friendly,1,1,3015.74
660,Mercedes,2010,34055,Diesel,Automatic,Third,1598,111.9,22.67,6,21548.73,15,1346.795625,Low,Budget,70.02503128911138,0.2024107142857143,2128.4375,0.07788960696955367,Small,Low,Traditional,1,2,3078.39
661,Mercedes,2022,47891,Diesel,Automatic,Second,1587,404.1,28.0,7,98085.09,3,24521.2725,Low,Premium,254.63137996219282,0.06927263730826323,11972.75,0.012359550676349727,Small,High,Traditional,1,1,12260.63625
662,Hyundai,2023,86912,Diesel,Automatic,Second,3595,590.2,11.77,7,18514.67,2,6171.556666666666,Medium,Budget,164.17246175243395,0.019939014060647124,28970.666666666668,0.06375140624130805,Large,Very High,Traditional,1,1,2314.33375
663,Ford,2009,142660,Hybrid,Automatic,Second,3884,550.6,14.26,4,30307.36,16,1782.7858823529411,High,Budget,141.7610710607621,0.02589431632467768,8391.764705882353,0.29066567772060253,Large,Very High,Eco-Friendly,1,1,6061.472
664,Mercedes,2013,95536,Hybrid,Manual,Third,3718,285.9,19.22,4,56044.36,12,4311.1046153846155,Medium,Mid-range,76.89618074233458,0.0672027972027972,7348.923076923077,0.061214701805822995,Large,Medium,Eco-Friendly,0,2,11208.872
665,Audi,2007,11304,Diesel,Manual,First,1531,62.4,27.04,6,63503.14,18,3342.2705263157895,Low,Mid-range,40.75767472240366,0.43263999999999997,594.9473684210526,0.01768703583734856,Small,Low,Traditional,0,0,9071.877142857144
666,Mercedes,2014,12345,Hybrid,Automatic,Third,1929,242.9,28.55,2,92342.43,11,7695.202499999999,Low,Premium,125.92016588906169,0.11748971193415639,1028.75,0.028934381146552605,Small,Medium,Eco-Friendly,1,2,30780.809999999998
667,Mercedes,2023,165372,Hybrid,Manual,Second,4246,502.8,23.49,4,55337.89,2,18445.963333333333,Very High,Mid-range,118.4173339613754,0.046709087293696556,55124.0,0.01817166914623694,Large,Very High,Eco-Friendly,0,1,11067.578
668,Mercedes,2007,160331,Hybrid,Manual,Second,2405,432.8,7.17,5,95414.16,18,5021.797894736842,Very High,Premium,179.95841995841997,0.016562716562716562,8438.473684210527,0.08164740278169633,Medium,High,Eco-Friendly,0,1,15902.36
669,Volkswagen,2019,96006,Diesel,Manual,First,4578,297.2,21.73,2,75346.52,6,10763.788571428571,Medium,Mid-range,64.91917868064657,0.07309115371678439,13715.142857142857,0.023666339648604224,Large,Medium,Traditional,0,0,25115.506666666668
670,Volkswagen,2005,151424,Diesel,Automatic,Third,3545,70.9,15.26,5,16232.67,20,772.9842857142858,High,Budget,20.000000000000004,0.21492957746478872,7210.666666666667,0.08734931780675596,Large,Low,Traditional,1,2,2705.445
671,Ford,2011,134350,Diesel,Manual,Second,3970,279.1,16.77,7,21290.78,14,1419.3853333333332,High,Budget,70.30226700251889,0.0600644699140401,8956.666666666666,0.18351683137811872,Large,Medium,Traditional,0,1,2661.3475
672,Toyota,2016,169437,Hybrid,Manual,First,3733,302.7,6.23,2,54132.95,9,5413.295,Very High,Mid-range,81.08759710688454,0.02057463672391017,16943.7,0.050325165630810235,Large,Medium,Eco-Friendly,0,0,18044.316666666666
673,Mercedes,2021,24446,Diesel,Manual,Second,2015,560.0,9.78,6,49436.06,4,9887.212,Low,Mid-range,277.9156327543424,0.01746116764863417,4889.2,0.045310137779228786,Medium,Very High,Traditional,0,1,7062.294285714285
674,Nissan,2024,7336,Hybrid,Automatic,First,1124,399.0,24.76,7,89994.68,1,44997.34,Low,Premium,354.9822064056939,0.0620395890754197,3668.0,0.004433546143548224,Small,High,Eco-Friendly,1,0,11249.335
675,Toyota,2009,67032,Petrol,Manual,First,2650,214.5,16.35,7,70946.25,16,4173.308823529412,Medium,Mid-range,80.9433962264151,0.07618825722273999,3943.0588235294117,0.04837396798325516,Medium,Medium,Traditional,0,0,8868.28125
676,Ford,2008,102852,Hybrid,Manual,Third,2290,334.2,12.54,5,48411.57,17,2689.5316666666668,High,Mid-range,145.93886462882097,0.037511217469338914,5714.0,0.11735381947291787,Medium,High,Eco-Friendly,0,2,8068.595
677,BMW,2016,143593,Electric,Automatic,Second,1693,77.0,14.6,7,22978.95,9,2297.895,High,Budget,45.48139397519196,0.18936446173800262,14359.3,0.030156723578597864,Small,Low,Eco-Friendly,1,1,2872.36875
